PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Effeciency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1019949,CHANDRAPUR MANIKGHAR,Coal,10,Maharashtra,,,,Manikghar Cement co,,,Manikghar Cement co,MANIKGHAR CEMENT CO,,,,,,,,India,,19.7218,79.175665,,,,,dry,,,,,
1020003,KASRAWAD FACTORY,Coal,10,Madhya Pradesh,,,,Maral Overseas ltd,,,Maral Overseas ltd,MARAL OVERSEAS LTD,,,,,,,,India,,22.133494,75.456846,,,,,recirculating,,,,,
1019988,TADALI SPONGE IRON,Coal,33,Maharashtra,,,,Mukesh Gupta group,,,Mukesh Gupta group,http://sanvijay.com/gil.html,,,,,,,,India,,20.012296,79.186251,,,,,recirculating,,,,,
1019910,BHADRAVATI MILL,Coal,41,Karnataka,,,,Mysore Mills ltd,,,Mysore Mills ltd,MYSORE PAPER MILLS LTD,,,,,,,,India,,13.827399,75.713137,,,,,recirculating,,,,,
1020008,NEPANAGAR MILL,Coal,12.27,Madhya Pradesh,,,,National And paper,,,National And paper,NATIONAL NEWSPRINT AND PAPER,,,,,,,,India,,21.450379,76.401426,,,,,recirculating,,,,,
1019895,NITIN PLANT,Coal,10.5,Rajasthan,,,,Nitin Spinners ltd,,,Nitin Spinners ltd,NITIN SPINNERS LTD,,,,,,,,India,,25.204181,74.609234,,,,,dry,,,,,
1019916,GULBARGA CEMENT,Coal,55,Karnataka,,,,Orient Cement ltd,,,Orient Cement ltd,ORIENT CEMENT LTD,,,,,,,,India,,17.108409,77.132456,,,,,,,,,,
1019977,NASIK SINNAR,Coal,270,Maharashtra,,,,Rattanindia Power ltd,,,Rattanindia Power ltd,RATTANINDIA POWER LTD,,,,,,,,India,,19.8658,74.083457,,,,,recirculating,,,,,
1019902,DAHANU FRESNEL,Coal,100,Rajasthan,,,,Reliance Power ltd,,,Reliance Power ltd,RELIANCE POWER LTD,,,,,,,,India,,26.780331,72.009104,,,,,,,,,,
1019893,MORDI PLANT,Coal,46,Rajasthan,,,,Rswm Rswm ltd,,,Rswm Rswm ltd,RSWM LTD,,,,,,,,India,,23.549627,74.407163,,,,,dry,,,,,
1019899,SHREE MEGA POWER,Coal,300,Rajasthan,,,,Shree Cement ltd,,,Shree Cement ltd,SHREE CEMENT LTD,,,,,,,,India,,26.074292,74.38578,,,,,dry,,,,,
1019898,RAS CEMENT PLANT,Coal,36,Rajasthan,,,,Shree Cement ltd,,,Shree Cement ltd,SHREE CEMENT LTD,,,,,,,,India,,26.263001,74.187828,,,,,dry,,,,,
1019978,PUNE MILL,Coal,30,Maharashtra,,,,Sinarmas Paper ltd,,,Sinarmas Paper ltd,SINARMAS PULP & PAPER LTD,,,,,,,,India,,18.241663,74.753066,,,,,recirculating,,,,,
1019943,BHANDARA STEEL MILL,Coal,15,Maharashtra,,,,Sunflag Co ltd,,,Sunflag Co ltd,SUNFLAG IRON & STEEL CO LTD,,,,,,,,India,,21.232004,79.631112,,,,,recirculating,,,,,
1019929,RAICHUR STEEL,Coal,35,Karnataka,,,,Surana Industries ltd,,,Surana Industries ltd,SURANA INDUSTRIES LTD,,,,,,,,India,,16.302687,77.360807,,,,,recirculating,,,,,
1019972,MURBAD PLANT,Coal,15,Maharashtra,,,,Technocraft Technocraft group,,,Technocraft Technocraft group,TECHNOCRAFT GROUP,,,,,,,,India,,19.260996,73.363759,,,,,dry,,,,,
1019976,NAGPUR SPONGE IRON,Coal,65,Maharashtra,,,,Topworth Metals ltd,,,Topworth Metals ltd,TOPWORTH URJA & METALS LTD,,,,,,,,India,,20.927599,79.245549,,,,,dry,,,,,
1019940,AWARPUR CEMENT PLANT,Coal,46,Maharashtra,,,,Ultratech Cement ltd,,,Ultratech Cement ltd,ULTRATECH CEMENT LTD,,,,,,,,India,,19.788136,79.151759,,,,,recirculating,,,,,
1019881,ADITYA CEMENT WORKS,Coal,98,Rajasthan,,,,Ultratech Cement ltd,,,Ultratech Cement ltd,ULTRATECH CEMENT LTD,,,,,,,,India,,24.766276,74.609043,,,,,dry,,,,,
1019960,KHOPOLI WORKS,Coal,60,Maharashtra,,,,Uttam Steels ltd,,,Uttam Steels ltd,UTTAM GALVA STEELS LTD,,,,,,,,India,,18.771203,73.258966,,,,,recirculating,,,,,
1020010,VARDHAM BUDNI,Coal,25.8,Madhya Pradesh,,,,Vardham Vardham group,,,Vardham Vardham group,VARDHAM GROUP,,,,,,,,India,,22.78082,77.651503,,,,,recirculating,,,,,
1020011,VARDHAM SATLAPUR,Coal,30.75,Madhya Pradesh,,,,Vardham Vardham group,,,Vardham Vardham group,VARDHAM GROUP,,,,,,,,India,,23.075205,77.552557,,,,,recirculating,,,,,
1020013,VIKRAM CEMENT,Coal,46,Madhya Pradesh,,,,Vikram Vikram cement,,,Vikram Vikram cement,VIKRAM CEMENT,,,,,,,,India,,24.575293,74.801186,,,,,dry,,,,,
1001280,MAITHON GT,DISL,0,JHARKHAND,Diesel Generator,1995-2011,3,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001517,YELHANKA (DG),DISL,127.9,KARNATAKA,Diesel Generator,1993-1994,6,,21,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"17,842",0.85
1001340,PAMPORE GT,DISL,175,JAMMU & KASHMIR,Diesel Generator,1989-1995,7,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001261,LEIMAKHONG DG,DISL,36,MANIPUR,Diesel Generator,1985-2002,6,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001270,LVS POWER DG,DISL,36.8,ANDHRA PRADESH,Diesel Generator,2001,2,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001407,SAMAYANALLUR DG,DISL,106,TAMIL NADU,Diesel Generator,2001,1,,347,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"211,560",0.61
1001096,BELLARY DG,DISL,25.2,KARNATAKA,Diesel Generator,2000,1,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001235,KOJIKODE DG,DISL,128,KERALA,Diesel Generator,1999,1,,187,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"116,045",0.62
1001219,KASARGODE DG,DISL,21.8,KERALA,Diesel Generator,1999,1,,"-",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001115,BRAMHAPURAM DG,DISL,106.6,KERALA,Diesel Generator,1997,1,,28,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"17,820",0.64
1019971,MUMBAI BPCL,Gas,31.2,Maharashtra,,,,Bharat Corp ltd,,,Bharat Corp ltd,BHARAT PETROCHEMICALS CORP LTD,,,,,,,,India,,19.01595,72.894826,,,,,recirculating,,,,,
1001359,PIPAVAV CCCP,GAS,702,GUJARAT,CCGT,2013-2014,3,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001364,PRAGATI CCCP III,GAS,"1,185.60",DELHI,CCGT,2010-2014,5,,606,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"262,688",0.43
1001395,RITHALA CCCP,GAS,94.8,DELHI,CCGT,2010-2011,3,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001237,KONASEEMA CCCP,GAS,445,ANDHRA PRADESH,CCGT,2009-2010,2,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001441,SUGEN CCCP,GAS,"1,147.50",GUJARAT,CCGT,2009-2009,3,,"2,230",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"785,280",0.35
1001500,VALANTHARVI GT,GAS,52.8,TAMIL NADU,,2005-2006,2,,362,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"178,443",0.49
1001143,DHUVARAN CCPP,GAS,219.1,GUJARAT,CCGT,2003-2007,4,,182,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"85,204",0.47
1001255,KUTTALAM GT,GAS,101,TAMIL NADU,CCGT,2003-2004,2,,594,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"245,809",0.41
1001086,BARAMURA,GAS,42,TRIPURA,OCGT,2002-2010,2,,258,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"211,836",0.82
1001502,VALUTHUR GT,GAS,186.2,TAMIL NADU,CCGT,2002-2008,5,,"1,181",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"533,230",0.45
1001365,PRAGATI CCGT,GAS,330,DELHI,CCGT,2002-2003,3,,"2,357",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"1,004,730",0.43
1001180,HAZIRA CCCP,GAS,156.1,GUJARAT,CCGT,2001-2002,3,,268,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"125,092",0.47
1001238,KONDAPALLI GT,GAS,716,ANDHRA PRADESH,OCGT,2000-2010,5,,"1,400",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"624,338",0.45
1001157,F_BAD CCGT,GAS,431.6,HARYANA,CCGT,1999-2000,3,,"1,687",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"728,605",0.43
1001224,KAYAM KULAM GT,GAS,350,KERALA,OCGT,1998-1999,3,,941,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"554,681",0.59
1001176,GODAVARI GT,GAS,205.2,ANDHRA PRADESH,OCGT,1997-1998,4,,"1,056",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"481,216",0.46
1001336,PAGUTHAN,GAS,655,GUJARAT,CCGT,1997-1998,4,,247,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"117,895",0.48
1001194,JEGURUPADU GT,GAS,445.7,ANDHRA PRADESH,OCGT,1996-2009,6,,961,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"435,767",0.45
1001221,KATHALGURI GT,GAS,291,ASSAM,CCGT,1995-1998,9,,"1,687",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"1,005,752",0.6
1001382,RAMGARH GT,GAS,220.5,RAJASTHAN,CCGT,1994-2013,5,,613,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,DISL,,,,,,,,"514,788",0.84
1001162,GANDHAR GT,GAS,648,GUJARAT,OCGT,1994-1995,4,,"1,281",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"587,689",0.46
1001473,TROMBAY GT,GAS,180,MAHARASHTRA,CCGT,1993-1994,2,,"1,242",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"526,862",0.42
1001134,DADRI GT,GAS,816.4,UTTAR PRADESH,CCGT,1992-1994,6,,"3,315",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,DISL,,,,,,,,"1,449,581",0.44
1001223,KAWAS GT,GAS,645,GUJARAT,OCGT,1992-1993,6,,"1,350",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"626,931",0.46
1001496,UTRAN GT,GAS,135,GUJARAT,CCGT,1992-1993,4,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001160,G.I.P.C.L. GT,GAS,310,GUJARAT,OCGT,1991-1997,6,,"1,015",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"491,986",0.48
1001397,ROKHIA GT,GAS,95,TRIPURA,OCGT,1990-2013,9,,450,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"375,272",0.83
1001508,VIJESWARAN GT,GAS,272.3,ANDHRA PRADESH,OCGT,1990-1997,5,,"1,025",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"477,200",0.47
1001504,VATWA TORR,GAS,100,GUJARAT,CCGT,1990-1991,3,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,0,0
1001073,ANTA GT,GAS,419.3,RAJASTHAN,CCGT,1989-1990,4,,"1,920",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"864,392",0.45
1001074,AURAIYA GT,GAS,652,UTTAR PRADESH,CCGT,1989-1990,6,,"1,730",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"804,213",0.46
1001184,I.P.GT,GAS,270,DELHI,OCGT,1986-1996,9,,"1,009",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,DISL,,,,,,,,"521,916",0.52
1001259,LAKWA GT,GAS,157.2,ASSAM,CCGT,1983-2011,8,,834,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,DISL,,,,,,,,"582,747",0.7
1001492,URAN GT,GAS,672,MAHARASHTRA,CCGT,1982-1996,10,,"3,194",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,GAS,,,,,,,,"1,502,219",0.47
1001297,MOBILE GAS TG,GAS,0,ASSAM,OCGT,1981-1982,2,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001314,NAMRUP GT,GAS,119.5,ASSAM,CCGT,1965-1985,6,,495,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"432,406",0.87
1001136,DGEN MEGA CCCP,GAS,800,GUJARAT,CCGT,2014,2,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001338,PALATANA CCPP,GAS,363.6,TRIPURA,CCGT,2013,1,,959,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"406,950",0.42
1001181,HAZIRAGSECL,GAS,351,GUJARAT,OCGT,2012,1,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001142,DHOLPUR,GAS,330,RAJASTHAN,CCGT,2007,3,,933,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"459,596",0.49
1001505,VEMAGIRI CCCP,GAS,388.5,ANDHRA PRADESH,CCGT,2006,2,,172,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"65,276",0.38
1001217,KARUPPUR GT,GAS,119.8,TAMIL NADU,OCGT,2005,2,,696,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"304,110",0.44
1001355,PEDDAPURAM CCGT(Samalkot),GAS,220,ANDHRA PRADESH,,2005,1,,466,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"270,617",0.58
1001156,ESSAR GT IMP.,GAS,515,GUJARAT,CCGT,2005,1,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,0,0
1001455,TANIR BAVI,GAS,220,KARNATAKA,CCGT,2001,5,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,0,0
1001248,KOVILKALAPPAL,GAS,107,TAMIL NADU,CCGT,2001,0,,460,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"199,476",0.43
1001335,P.NALLUR CCGT,GAS,330.5,TAMIL NADU,CCGT,2001,1,,"1,426",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,NAPT,,,,,,,,"728,420",0.51
1001060,AGARTALA GT,GAS,84,TRIPURA,CCGT,1998,4,,632,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"505,999",0.8
1001152,Eastern India Powertech,GAS,15.5,ASSAM,?,1997,2,,"-",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001167,GAUTAMI CCCP,GAS,468.6,ANDHRA PRADESH,CCGT,2009,3,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,0,0
1001495,UTRAN CCCP EXT,GAS,374.6,GUJARAT,CCGT,,0,,8,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,n/a,,,,,,,,"3,936",0.49
1019888,GADEPAN WORKS,Gas,35,Rajasthan,,,,Chambal & chem,,,Chambal & chem,CHAMBAL FERTILISERS & CHEM,,,,,,,,India,,25.152114,76.18196,,,,,recirculating,,,,,
1019926,MANGALORE REFINERY,Gas,166.5,Karnataka,,,,Mangalore & petrochem,,,Mangalore & petrochem,MANGALORE REFINERY & PETROCHEM,,,,,,,,India,,12.982093,74.849576,,,,,recirculating,,,,,
1020012,VIJAIPUR WORKS,Gas,75,Madhya Pradesh,,,,National Ltd nfl),,,National Ltd nfl),NATIONAL FERTILIZERS LTD (NFL),,,,,,,,India,,24.497793,77.151325,,,,,recirculating,,,,,
1019992,URAN ONGC,Gas,62.6,Maharashtra,,,,Ongc Gas corp,,,Ongc Gas corp,ONGC - OIL & NATURAL GAS CORP,,,,,,,,India,,18.868123,72.929285,,,,,recirculating,,,,,
1020015,MUMBAI ONGC,Gas,75,Maharashtra,,,,Ongc Gas corp,,,Ongc Gas corp,ONGC - OIL & NATURAL GAS CORP,,,,,,,,India,,18.998835,72.89972,,,,,once-through,,,,,
1019991,TROMBAY WORKS,Gas,18,Maharashtra,,,,Rashtriya & fert,,,Rashtriya & fert,http://documents.worldbank.org/curated/en/442061468041961880/pdf/multi-page.pdf,,,,,,,,India,,19.036558,72.889211,,,,,recirculating,,,,,
1019989,THAL WORKS,Gas,30,Maharashtra,,,,Rashtriya & fert,,,Rashtriya & fert,RASHTRIYA CHEMICALS & FERT,,,,,,,,India,,18.702636,72.870854,,,,,recirculating,,,,,
1020017,PATALGANGA,Gas,66,Maharashtra,,,,Reliance Ltd ril),,,Reliance Ltd ril),RELIANCE INDUSTRIES LTD (RIL),,,,,,,,India,,18.883362,73.181428,,,,,recirculating,,,,,
1019913,DANDELI MILL,Gas,10.3,Karnataka,,,,West Mills wcpm),,,West Mills wcpm),WEST COAST PAPER MILLS (WCPM),,,,,,,,India,,15.252904,74.628264,,,,,recirculating,,,,,
1001394,RIHAND_Hydro,HYDRO,300,UTTAR PRADESH,Dam with Reservoir,1962,6,,501,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,24.20419,83.08306,,,,,,,,,0,0
1001141,DHAULI GANGA,HYDRO,280,UTTARAKHAND,Dam with Reservoir,2005,4,,281,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,29.9783,80.5727,,,,,,,,,0,0
1001511,VISHNU PRAYAG,HYDRO,400,UTTARAKHAND,Run of the River,2006,4,,436,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,30.5669,79.5468,,,,,,,,,0,0
1001347,PARBATIIII,HYDRO,390,HIMACHAL,?,2014,3,,5,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,31.7398,77.2576,,,,,,,,,0,0
1001201,KADAMPARI,HYDRO,400,TAMIL NADU,Pumped Storage,1987-1988,4,,502,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,10.4104,77.0435,,,,,,,,,0,0
1001491,UPPER SINDH I& II,HYDRO,127.6,JAMMU & KASHMIR,Run of the River,1973-2002,5,,214,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,34.19799895,75.12447166,,,,,,,,,0,0
1001503,VARAHI,HYDRO,345,KARNATAKA,Dam with Reservoir,1989-1990,3,,"1,314",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,13.657607,74.948387,,,,,,,,,0,0
1001419,SHARAVATHY,HYDRO,"1,035.00",KARNATAKA,Dam with Reservoir,1964-1977,10,,"5,566",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,14.2352,74.7673,,,,,,,,,0,0
1001401,S.SAROVAR RBPH,HYDRO,"1,000.00",GUJARAT,Dam with Reservoir,2005-2006,5,,"5,196",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,21.83013,73.75011,,,,,,,,,0,0
1001484,UKAI_Hydro,HYDRO,300,GUJARAT,Dam with Reservoir,1974-1976,4,,809,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,21.24781,73.58659,,,,,,,,,0,0
1001493,URI II,HYDRO,240,JAMMU & KASHMIR,Run of the River,2013-2014,4,,402,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001130,CHUTAK,HYDRO,44,JAMMU & KASHMIR,Run-of-river,2012-2013,4,,34,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001309,MYNTDU,HYDRO,126,MEGHALAYA,Run of the River,2011-2013,3,,412,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001246,KOTESHWAR,HYDRO,400,UTTARAKHAND,Run of the River,2011-2012,4,,"1,514",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001257,KUTTIYADI Add ext,HYDRO,100,KERALA,,2010-2011,2,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001366,PRIYADARSHNI JURALA,HYDRO,234,ANDHRA PRADESH,Dam with Reservoir,2008-2010,6,,269,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001065,ALMATTI DAM,HYDRO,290,KARNATAKA,?,2004-2005,6,,505,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001189,INDIRA SAGAR,HYDRO,"1,000.00",MADHYA PRADESH,Dam with Reservoir,2004-2005,8,,"4,058",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001121,CHAMERA II,HYDRO,300,HIMACHAL,Dam with Reservoir,2003-2004,3,,"1,389",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001319,NATHPA JHAKRI,HYDRO,"1,500.00",HIMACHAL,Dam with Reservoir,2003-2004,6,,"7,155",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001282,MALANA,HYDRO,186,HIMACHAL,Run of River,2001-2011,4,,655,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001231,KHOPOLI,HYDRO,72,MAHARASHTRA,Dam on River,2001-2003,3,,321,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001437,SRISAILAM LBPH,HYDRO,900,ANDHRA PRADESH,Dam with Reservoir,2001-2003,6,,"1,457",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001263,LIKIM RO,HYDRO,24,NAGALAND,?,2001-2002,3,,"-",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001420,SHARAVATHY TAIL RACE (Gerusupa),HYDRO,240,KARNATAKA,?,2001-2002,4,,616,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001488,UPPAR INDRAVATI,HYDRO,600,ORISSA,Dam with Reservoir,1999-2001,4,,"2,504",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001430,SINGUR,HYDRO,15,ANDHRA PRADESH,,1999-2000,2,,"-",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001232,KODASALI,HYDRO,120,KARNATAKA,?,1998-1999,3,,326,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001514,WARNA,HYDRO,16,MAHARASHTRA,?,1998-1999,2,,"-",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001203,KADRA,HYDRO,150,KARNATAKA,Dam with Reservoir,1997-1999,3,,365,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001458,TEESTA IIII,HYDRO,67.5,WEST BENGAL,Run of the River,1997-1999,9,,0,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001108,BHIVPURI,HYDRO,75,MAHARASHTRA,Dam with reservoir,1997-1998,5,,303,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001493,URI,HYDRO,480,JAMMU & KASHMIR,Run of the River,1996-1997,4,,"2,508",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001151,E.G. CANAL,HYDRO,15,BIHAR,?,1995-1997,2,,"-",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001383,RAMMAM,HYDRO,50,WEST BENGAL,Run of the River,1995-1996,4,,264,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
1001179,HASDEOBANGO,HYDRO,120,CHATTISGARH,Dam with Reservoir,1994-1995,3,,250,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,,,,,,,,,0,0
