PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Source 2,URL 2,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,
1025977,Gansu Jinta,Solar,10,,PV,,,Gansu Power Investment Chenxu Jinta Solar Energy Power Company,,,CDM,https://cdm.unfccc.int/filestorage/S/N/W/SNWPX04M9LJEOHZ2U5I738TC61DBKR/01%20PDD_Jinta_v3_Final.pdf?t=Qkd8b2o5a3g2fDDhU9L2GeXKPJKBfbRflfTk,,,,,,,,,Operating,China,,39.9544,98.98152,,,,,
1000587,Fengtan,Hydro,800,Qu Shui,Dam with Reservoir,1979,,,2043,Hydro,HydroChina Zhongnan Engineering Company,http://web.archive.org/web/20110226112818/http://en.msdi.cn/showArticle.aspx?id=132,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v35,,,,,,,Operating,China,,28.719583,110.27125,,,Yuanling,,
1019329,Fuqing,Nuclear,3000,Fuqing,PWR,2014-2016,3x1000,,,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,25.446752,119.448248,,,,,
1025978,Gansu Jinta II,Solar,40,,PV,,,Chint Solar (Jinta),,,CDM,http://cdm.unfccc.int/filestorage/7/y/QKU3E8B2VAT9NPL46FDZG075OJYXHW.pdf/Jinta-PDD.pdf?t=eXp8b2o5b2M3fDB5P_ls_YXzO9b8MejLJC79,,,,,,,,,Operating,China,,39.959,98.94848,,,,,
1000589,Zhexi,Hydro,948,Zi Shui,Dam with Reservoir,1962,,,,Hydro,HydroChina Zhongnan Engineering Company,https://web.archive.org/web/20160304024130/http://www.msdi.cn/en/vnews.php?m=36&m1=45&type=n&id=971,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v39,,,,,,,Operating,China,,28.327083,111.127083,,,Anhua,,
1019331,Hongyanhe,Nuclear,4183,DALIAN,PWR,2013-2016,"3x1061, 1x1000",,,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,39.795462,121.482583,,,,,
1025979,Gansu Dunhuang,Solar,50,,PV,,,Dunhuang Chint Solar PV Power Company,,,CDM,http://cdm.unfccc.int/filestorage/k/4/0S6ZWQA1IO7J354XPEURKYLMD2VNBF.pdf/PDD.pdf?t=czV8b2o5bHZxfDDBhwgIyVQqUjEZfZL9PTGv,,,,,,,,,Operating,China,Northwest China Power Grid,40.1147,94.47782,,,,,
1000546,Longkou,Hydro,420,Yellow River,,,,,,,Industry About,http://industryabout.com/country-territories-3/1142-china/hydro-energy/15438-longkou-dam,,,,,,,,,Operating,China,, 39.42079,111.29875,,,,,
1019332,Ling Ao,Nuclear,3914,SHENZEN,PWR,2002-2011,"2x950, 2x1007",,,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,22.604868,114.551284,,,,,
1025980,Hangjinqi Balagong,Solar,10,,PV,,,Inner Mongolia Datang International New Energy Company,,,CDM,http://cdm.unfccc.int/filestorage/R/Z/X/RZXY7VPKGC5SUHWNI3FLT80QEOAB2J/PDD.pdf?t=U2V8b2o5aWJofDBB6A-I7gzWXIyiI1_Ux-NP,,,,,,,,,Operating,China,,40.2496,107.0931,,,,,
1000544,Shankou,Hydro,220,Burqin River,Dam with Reservoir,2016,4x55,,391,,Irtysh River Basin Development and Construction Authority,http://www.iwhr.com/zgskyww/ztbd/xjsl/ldjh/webinfo/2010/08/1280908324809709.htm,,,,,,,,,Operating,China,,47.903502,87.20449,,,,,
1019333,Ningde,Nuclear,4072,Ningde,PWR,2012-2016,4x1018,,,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,27.04457,120.284988,,,,,
1025981,Inner Mongolia Erdos,Solar,50,,PV,,,"Datang Erdos Renewable Power Co., Ltd.",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/YACX0QRSWLOHZB86F35U9JNIPK4GVE,,,,,,,,,Operating,China,,40.2497,107.0929,,,,,
1000499,Baozhusi,Hydro,700,Bailong Jiang,Concrete Gravity Dam with Reservoir,1996,,,2800,Hydro,Large Dam Safety Supervision Cener,http://www.dam.com.cn/damView/view.jsp?id=1140,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v18,,,,,,,Operating,China,,32.520417,105.60875,,,Guangyuan,,
1019334,Qinshan 2,Nuclear,4101,Jiaxing,PWR and PHWR,2002-2011,"3x610, 1x619, 2x677, 1x298",,,2 677 MW units are PHWR,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,30.43644,120.956627,,,,,
1025982,Dengkou,Solar,20,,PV,,,China Power Investment Dengkou Solar PV Power Company,,,CDM,http://cdm.unfccc.int/filestorage/9/L/Z/9LZKV42CT5DENPFM1HJS6XOB7R0GQY/PDD.pdf?t=ZXZ8b2o5aHgxfDCZGyLGdlGcmt8AfnzIrWHB,,,,,,,,,Operating,China,,40.3988,107.0075,,,,,
1000511,Yanguoxia,Hydro,440,Huang He,Dam with Reservoir,1970,,,,Hydro,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/list.jsp,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v1,,,,,,,Operating,China,,36.057917,103.267083,,,Yongjing,, 劉家峽水電站
1019335,Tianwan,Nuclear,1980,Lianyungang,PWR,2006-2007,2x990,,,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,34.687465,119.459981,,,,,
1000512,Chitan,Hydro,400,Jinxi,,1980,,,2009,Hydro,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/list.jsp,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v49,,,,,,,Operating,China,,26.710417,117.117083,,,Taining,,
1026009,TBEA Awati,Solar,20,,PV,,,"TBEA SunOasis Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/7/9/HPM7FIJEV6XW9Z51GS0CAOUT2NYRLD.pdf/Awati-PDD-clean-2012.09.06?t=U2h8b2o5eTJ3fDACnEhdO4TARlVLWThhZUFa,,,,,,,,,Operating,China,,40.4999,80.17381,,,,,
1019336,Yangjiang,Nuclear,3000,Yangjiang,PWR,2013-2015,3x1000,,,,IAEA PRIS,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,,,,,,,,Operating,China,,21.709188,112.261146,,,,,
1025983,Jingneng Bejing Badaling,Solar,31,,PV,,,Beijing Jingneng Clean Energy Corporation Limited,,,CDM,https://cdm.unfccc.int/filestorage/b/w/MRNZTE62WL5VS7P0O3YD8AG4HJ9FCX.pdf/PDD.pdf?t=bHh8b2o5d2JjfDDkXaPKSJ8RjiRBQC1_xptQ,,,,,,,,,Operating,China,,40.5232,116.0073,,,,,
1000513,Yunfeng,Hydro,400,Yalu Jiang,Gravity Dam with Reservoir,1971,4x100,,,Multi-national dam,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/list.jsp,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v88,,,,,,,Operating,China,,41.382917,126.512917,,,Jian,,
1023888,Niutouling,Wind,43,Guangdong,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,23.437144,117.068,,,,,
1025984,Wulatehoqi Huhewenduer,Solar,40,,PV,,,"Guodian Mengdian New Energy Investment Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/z/x/87NR5GX9KZ3VLE0DO1FPTQWJMUBSH4.pdf/7890-%20PDD-2012%2010%2028.pdf?t=amZ8b2o5dXRsfDDKxPzCtuZ2CuYpAwjoH9da,,,,,,,,,Operating,China,,40.9191,106.699,,,,,
1000528,Huanglongdai,Hydro,8.8,Fenxi Shui,,1979,,,,Hydro,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/list.jsp,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v78,,,,,,,Operating,China,,23.76625,113.737917,,,Conghua,,
1023887,Yueshan,Wind,47.4,Guangdong,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,23.453739,117.0678,,,,,
1025985,Chayouhouqi Hongmu Phase 1,Solar,20,,PV,,,Inner Mongolia Datang International New Energy Company,,,CDM,http://cdm.unfccc.int/filestorage/9/L/Z/9LZKV42CT5DENPFM1HJS6XOB7R0GQY/PDD.pdf?t=ZXZ8b2o5aHgxfDCZGyLGdlGcmt8AfnzIrWHB,,,,,,,,,Operating,China,,41.1538,113.1546,,,,,
1000532,Xianyou,Hydro,1200,,Pumped Storage,2013,4x300,,1900,,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/list.jsp,,,,,,,,,Operating,China,,25.528058,118.533093,,,,,
1023886,Donghai Bridge,Wind,102,Zhejiang,Offshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,30.769544,121.9753,,,,,
1026011,Inner Mongolia Wulanchabu Siziwangqi Phase II,Solar,60,,PV,,,"Guodian Mengdian New Energy Investment Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/m/p/S8HWML0JI9KNAUYGRD75O6FQ1ZEXC4.pdf/7992-20121102-PDD.pdf?t=anR8b2o5ejI5fDA1dgk5m-aHFBDM8AIDdgeu,,,,,,,,,Operating,China,,41.3125,111.4419,,,,,
1000535,Huizhou,Hydro,2400,,Pumped Storage,2011,,,4562,,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/list.jsp,,,,,,,,,Operating,China,,23.268852,114.31394,,,,,
1023885,Longyuan Rudong Intertidal,Wind,131.3,Zhejiang,Offshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,32.529772,121.2191,,,,,
1025986,CGN Damao Bailingmiao,Solar,20,,PV,,,CGN Solar Energy Development Co. Ltd.,,,CDM,https://cdm.unfccc.int/filestorage/x/a/EM6234G0CNVSYAO9P7WQ1LZUDI8FH5.pdf/PDD_CGN%20Damao.pdf?t=enR8b2o5dG5ofDC5_fdXXsoOBBW2UUDwIzbN,,,,,,,,,Operating,China,,41.6082,110.4001,,,,,
1000536,Pushihe,Hydro,1200,Pushihe River,Pumped Storage,2012,4x300,,1000,,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/list.jsp,,,,,,,,,Operating,China,,40.419853,124.684197,,,,,
1023884,Dundunliang,Wind,52.5,Ningxia,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,37.305647,105.9064,,,,,
1025987,Zhuozi Bayin,Solar,10,,PV,,,Inner Mongolia Datang International Renewable Power Company,,,CDM,http://cdm.unfccc.int/filestorage/C/Z/W/CZWSXLB7FJAVN02934HO165DGTURIP/PDD.pdf?t=Z3h8b2o5aG5zfDB8hfJoNETcqoTVEiK9HX5x,,,,,,,,,Operating,China,,41.6184,112.0998,,,,,
1000538,Jishixia,Hydro,1020,Yellow River,Dam with Reservoir,2014,,,,,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/list.jsp,,,,,,,,,Operating,China,,35.825854,102.704585,,,,,
1023883,Yangjiayao,Wind,45,Ningxia,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,37.816344,106.6261,,,,,
1025988,Datang Bazhou Bohu Phase I,Solar,20,,PV,,,"DaTang Xinjiang Power Generation Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/j/_/Y91FIHSVQXC30Z8BON7TEUW4M6PAD5.pdf/PDD_Kuerle.pdf?t=N2Z8b2o5cjhtfDCuWE_t_DH3vAfxLB4PJqrc,,,,,,,,,Operating,China,,41.7383,86.89345,,,,,
1000543,Jilintai II,Hydro,100,Kashgar River,Pumped Storage,2011,,,,,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/list.jsp,,,,,,,,,Operating,China,,43.844714,82.784391,,,,,
1023882,Diwopu,Wind,49.3,Gansu,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,40.189799,96.99045,,,,,
1025989,Xillinguole Xianghuangqi,Solar,20,,PV,,,SEC Northern Energy Holding Company,,,CDM,https://cdm.unfccc.int/filestorage/F/I/D/FIDNHRQ6XU249OMVS7KJP3LBT85ZC0/Project%20PDD.pdf?t=SGt8b2o5aGR6fDBRX6viX59Gl81agdINDNVX,,,,,,,,,Operating,China,,42.4249,114.5657,,,,,
1000581,Tianshengqiao II,Hydro,1320,Nanpanjiang,dam with Reservoir,1997,6x220,,,,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/view.jsp?id=1102,,,,,,,,,Operating,China,,24.962948,105.155761,,,,,天生桥二级水电站
1023881,Lijingzi,Wind,127,Gansu,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,40.202247,96.8803,,,,,
1026002,CTGNE Shanshan Phase I,Solar,20,,PV,,,"CTGNE Shanshan Power Generation Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/d/y/VUOEZ2GHL4IWF9MJDAQRX5CT8YK730.pdf/PDD.pdf?t=QTN8b2o5eG5xfDA-p3m-kHPSNlpUGOh4kwD5,,,,,,,,,Operating,China,,42.9684,89.9985,,,,,
1000603,Nina,Hydro,160,Yellow River,dam with Reservoir,,,,,,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/view.jsp?id=1432,,,,,,,,,Operating,China,,36.062491,101.267258,,,,,尼那水电站
1023880,Fang'an,Wind,75,Liaoning,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,40.371071,120.5678,,,,,
1000615,Linjintan,Hydro,270,Yuan River,Dam with Reservoir,,9x30,,,,Large Dam Safety Supervision Center,http://www.dam.com.cn/damView/view.jsp?id=1161,,,,,,,,,Operating,China,,28.761083,111.211338,,,,,凌津滩水电站
1000547,Sanmexia,Hydro,400,Yellow River,Dam with Reservoir,1960,,,,,Baike,http://baike.baidu.com/view/656801.htm,,,,,,,,,Operating,China,,34.829329,111.344519,,,,,
1000556,Qingtongxia,Hydro,272,,,1978,,,1282,,Baike,http://baike.baidu.com/view/439111.htm,,,,,,,,,Operating,China,,37.884796,105.990762,,,,,
1000557,Shapotou,Hydro,153.2,,,,,,600,,Baike,http://www.baike.com/wiki/%E6%B2%99%E5%9D%A1%E5%A4%B4%E6%B0%B4%E5%88%A9%E6%9E%A2%E7%BA%BD,,,,,,,,,Operating,China,,37.446137,105.020386,,,,,
1000575,Changzhou,Hydro,630,Xijiang,Dam with Reservoir,1993,,,3014,,Baike,http://baike.baidu.com/view/2476357.htm,,,,,,,,,Operating,China,,23.422544,111.210176,,,,,长洲水电站
1000579,Dahua,Hydro,600,Hongshuihe,dam with Reservoir,1986,,,3319,,Baike,http://baike.baidu.com/view/1114944.htm,,,,,,,,,Operating,China,,23.853257,108.131651,,,,,大化水电站
1000580,Pingban,Hydro,405,Nanpanjiang,Dam with Reservoir,2005,,,1603,,Baike,http://www.baike.com/wiki/%E5%B9%B3%E7%8F%AD%E6%B0%B4%E7%94%B5%E7%AB%99&prd=so_1_doc,,,,,,,,,Operating,China,,24.818528,105.48953,,,,,平班水电站
1000582,Xijin,Hydro,234.4,Yujiang,dam with Reservoir,1979,,,1091,,Baike,http://baike.baidu.com/view/1050095.htm,,,,,,,,,Operating,China,,24.866151,104.579984,,,,,西津水电站
1000583,Honghua,Hydro,228,Yujiang,dam with Reservoir,2006,,,880,,Baike,http://baike.baidu.com/subview/4606506/4606506.htm,,,,,,,,,Operating,China,,24.227263,109.530682,,,,,红花水电站
1000586,Shaxikou,Hydro,300,Min Jiang,Dam with Reservoir,1990,,,,Hydro,Baike,http://baike.baidu.com/view/1107324.htm,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v50,,,,,,,Operating,China,,26.589583,118.08375,,,Nanping,,
1000590,Jiangzi,Hydro,360,Ganjiang,Dam with Reservoir,,,,,,Baike,http://baike.baidu.com/view/632240.htm,,,,,,,,,Operating,China,,27.51707,115.130779,,,,,峡江水利枢纽
1026010,Shanshan Phase I,Solar,20,,PV,,,"Xinjiang Huadian Shanshan Solar Power Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/7/v/G0YWER2KP7DFT4S6BUJCI3VXH98MLZ.pdf/PDD_Shanshan.pdf?t=YVR8b2o5ejZpfDDta9BwGLba2NH9tCKgtbn7,,,,,,,,,Operating,China,,42.9818,90.00117,,,,,
1023879,Jiulongdi (Xianrendao),Wind,33.7,Liaoning,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,40.403947,122.2498,,,,,
1026000,Zhongdiantou Hami,Solar,20,,PV,,,"China Power Investment Corporation Xinjiang Energy Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/j/j/P41J2N9053ZGYSCVLU6DABIMORKQHX.pdf/PDD_CPI%20Hami%20Solar_08Aug2012_clean.pdf?t=eXd8b2o5eGdwfDAyQRM3p9Uws72FKophjkH4,,,,,,,,,Operating,China,,43.0059,93.62931,,,,,
1000537,Bailanhe,Hydro,1200,,Pumped Storage,,,,967,,Luotian Government,https://web.archive.org/web/20140826133825/http://www.luotian.gov.cn/ltym/Article_Show.asp?ArticleID=343,,,,,,,,,Operating,China,,30.599737,115.446058,,,,,
1023878,Gansu Wind Farm,Wind,"6,000",Gansu,Onshore Wind,,,,,,Sinovel,http://www.sinovel.com/english/content/?146.html,,,,,,,,,Operating,China,,40.687666,95.7326,,,,,
1025990,Datang Hami,Solar,20,,PV,,,"DaTang Xinjiang Power Generation Co., Ltd.",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/I4QBKUALC3HJOPYDVW70TEM2XFSG19,,,,,,,,,Operating,China,,43.0103,93.60229,,,,,
1000564,Liyang,Hydro,1200,,Pumped Storage,2016,6x250,,2007,,Mid-South Design and Research Institute,http://www.psp.org.cn:8080/upload/news/n2010120915371622.pdf,,,,,,,,,Operating,China,,31.242477,119.381149,,,,,
1023877,Huitengxile,Wind,67.6,,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,41.053713,112.6561,,,,,
1026003,Tianrun Hami,Solar,20,,PV,,,"Hami Tianrun New Energy Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/h/d/157OKZRWJY64N0FXQICG8T2VBP9H3M.pdf/8644%20PDD.pdf?t=eTB8b2o5eHFnfDAgIsY2E5rdje19Jqq-1RzS,,,,,,,,,Operating,China,,43.0375,93.60347,,,,,
1019322,Shenxigou,Hydro,660,Dadu,Dam with Reservoir,,4x165,,,,Ministry of Environmental Protection,http://www.mep.gov.cn/gkml/hbb/spwj1/201402/t20140213_267695.htm,,,,,,,,,Operating,China,,29.302127,102.931558,,,,,深溪沟水电站
1023876,Dadonggou,Wind,121.5,,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,41.104445,112.6928,,,,,
1026004,Zhongdiantou Hetianerqi,Solar,20,,PV,,,"China Power Investment Corporation Xinjiang Energy Hetian Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/v/4/4LG0VIF9CY6BO3NXR8A7K1UEW5PMQT.pdf/PDD%20ver04.pdf?t=eUd8b2o5eHdrfDB70Pkmm7dEJv3K0-5RTZ4C,,,,,,,,,Operating,China,,43.1246,89.37357,,,,,
1019323,Zhengtouba II,Hydro,246,Dadu,Dam with Reservoir,,,,,,Ministry of Environmental Protection,http://www.mep.gov.cn/gkml/hbb/spwj1/201502/t20150215_295959.htm,,,,,,,,,Operating,China,,29.251356,103.074835,,,,,枕头坝二级水电站
1023875,Bayinxile,Wind,44,,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,41.108645,112.4824,,,,,
1026008,Zhongdiantou Tulufan,Solar,20,,PV,,,"China Power Investment Corporation Xinjiang Energy Hetian Co., Ltd.",,,CDM,https://cdm.unfccc.int/filestorage/v/4/4LG0VIF9CY6BO3NXR8A7K1UEW5PMQT.pdf/PDD%20ver04.pdf?t=eUd8b2o5eHdrfDB70Pkmm7dEJv3K0-5RTZ4C,,,,,,,,,Operating,China,,43.1278,89.38114,,,,,
1000598,Qilinsi,Hydro,111,Bailong River,dam with Reservoir,,,,,,New Energy,http://newenergy.in-en.com/html/newenergy-1050550.shtml,,,,,,,,,Operating,China,,32.759396,105.328653,,,,,麒麟寺水电站
1023874,Kangleng,Wind,133.5,Hebei,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,41.113387,114.0989,,,,,
1025991,Datang Tulufan,Solar,20,,PV,,,"DaTang Xinjiang Power Generation Co., Ltd.",,,CDM,http://cdm.unfccc.int/filestorage/l/6/2I4MQ3UFCR9SGZVXO1Y0J867DNTALH.pdf/1%20PDD-version%2002-2012_12_18_Clean.pdf.pdf?t=YWV8b2o5c2RofDAQ51sgVxOWP1im9N0pybsd,,,,,,,,,Operating,China,,43.1335,89.313,,,,,
1000545,Nierji,Hydro,250,Nen River,Dam with Reservoir,2006,,,,,Nierji Reservoir,http://go.ly.com/gonglve/jing-jieshao-nierjishuiku-17975/,,,,,,,,,Operating,China,,48.264329,86.399137,,,,,
1023873,Dayangpuzi,Wind,100.5,,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,41.128843,112.747,,,,,
1025992,CGN Aletai Ginghe Phase I,Solar,20,,PV,,,"CGN Solar Power Development Co., LTD",,,CDM,http://cdm.unfccc.int/filestorage/0/w/18JQDI0ALWCKBYSTMO6HG34RP7N2FE.pdf/PDD2.0-qinghe-clean.pdf?t=RmF8b2o5cmplfDDnd_JfghDgRX9R-T8awVSd,,,,,,,,,Operating,China,,46.3019,90.03782,,,,,
1000516,Bikou,Hydro,300,Bailong Jiang,Rockfill dam with Reservoir,1977,,,,Hydro,Northwest hydro Consulting Engineers,https://web.archive.org/web/20120331102435/http://www.nwh.cn/english/Projects_Highlights_pic.asp?action=pic_5,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v14,,,,,,,Operating,China,,32.75875,105.222917,,,Wenxian,,
1023872,Baibuluo,Wind,111.75,Hebei,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,41.164311,114.3696,,,,,
1025993,Taonan City Quansheng,Solar,49.91,,PV,,,Taonan City Quansheng Solar Power Company,,,CDM,http://cdm-en.ccchina.gov.cn/newitemall0.aspx?page=1,,,,,,,,,Operating,China,,,,,,,,
1000563,Xiangshuijian,Hydro,1000,,Pumped Storage,2012,4x250,,1800,,Polaris Power Network News,http://news.bjx.com.cn/html/20121118/402339.shtml,,,,,,,,,Operating,China,,31.11168,118.293078,,,,,
1023871,Caoduozi,Wind,44.5,,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,41.203317,112.6789,,,,,
1025994,Qinghai Beixiang,Solar,20,,PV,,,"Qinghai Beixiang New Energy Development Co., Ltd.",,,CDM,http://cdm-en.ccchina.gov.cn/newitemall0.aspx?page=1,,,,,,,,,Operating,China,,,,,,,,
1019319,Shawan,Hydro,480,Dadu,Dam with Reservoir,,4x120,,,,Sichuan News,http://sichuan.scol.com.cn/ggxw/201607/55590484.html,,,,,,,,,Operating,China,,29.334619,103.610094,,,,,沙湾水电站
1023870,Gongbaolage,Wind,39.75,Inner Mongolia,Onshore Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,,,,,,,,Operating,China,,41.748048,115.269,,,,,
1000496,Shuifeng (Sup'ung),Hydro,765,Yalu Jiang,Gravity Dam with Reservoir,1943,,,,Multi-national dam,Sino Hydro,http://www.sinohydro.com/508-1352-10555.aspx,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v92,,,,,,,Operating,China,,40.464583,124.970417,,,Kuandian,,
1000591,Shahe,Hydro,100,,Pumped Storage,,,,,,Baike,http://baike.baidu.com/view/4316433.htm,,,,,,,,,Operating,China,,31.287041,119.428584,,,,,沙河抽水蓄能电站
1000596,Daxia,Hydro,324.5,Yellow River,dam with Reservoir,,,,,,Baike,http://baike.baidu.com/view/439122.htm,,,,,,,,,Operating,China,,36.147309,104.014047,,,,,大峡水电站
1000604,Banduo,Hydro,360,Yellow River,dam with Reservoir,,,,,,Baike,http://baike.baidu.com/view/1113141.htm,,,,,,,,,Operating,China,,35.310178,100.274228,,,,,班多水电站
1000605,Fuchunjiang,Hydro,297.2,,dam with Reservoir,,,,,,Baike,http://baike.baidu.com/view/1244447.htm,,,,,,,,,Operating,China,,29.709732,119.652186,,,,,富春江水电站
1000606,Tangkeng,Hydro,600,,dam with Reservoir,,,,,,Baike,http://baike.baidu.com/view/677790.htm,,,,,,,,,Operating,China,,28.118534,120.034935,,,,,滩坑水电站
